"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2323688";"";"None";"463.53";"1";"1.04";"8c";"CCCC(=O)Nc1ccc(Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)n[nH]c2C(C)C)cc1";"IC50";"'='";"3980.0";"nM";"5.40";"";"";"UO_0000065";"11.65";"0.22";"4.36";"3.44";"0";"CHEMBL2329661";"Inhibition of human SGLT2 expressed in COS7 cells assessed as inhibition [14C]-AMG cellular uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321755";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307648";"";"";"";"3980.0"
"CHEMBL4109638";"";"None";"478.95";"0";"2.43";"BDBM228504";"OC[C@H]1O[C@@H](c2cc(Cc3cc4ccccc4s3)c(Cl)c3c2OCCO3)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"2.2";"nM";"8.66";"";"399172";"UO_0000065";"18.08";"0.37";"6.23";"7.97";"0";"CHEMBL3888404";"SGLT2 Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5×104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 °C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 μM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 °C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886697";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"2.2"
"CHEMBL4115301";"";"None";"598.79";"2";"2.48";"BDBM213821";"Cc1cc(/C=C/CCN2CCCC3(CCNCC3)C2)ccc1Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)n[nH]c1C(C)C";"IC50";"'='";"6100.0";"nM";"5.21";"";"375983";"UO_0000065";"8.71";"0.17";"2.73";"3.64";"0";"CHEMBL3888156";"Sodium-Dependent Glucose Transporter (SGLT) Assay: The SGLT activity is measured as sodium-dependent 14C-AMG uptake in the above cell lines described as follows. One hundred uL of culture medium containing 30,000 cells are seeded to each well of a 96-well BioCoat poly-D-lysine plate (Becton Dickson) and cultured at 37° C. overnight. The culture medium is aspirated and cells are washed twice with 200 uL of Reaction Buffer (140 mM NaCl, 2 mM KCl, 1 mM CaCl2, MgCl2, and 14 mM N-2-hydroethylpiperrazine-N'-2-ethanesulfonic acid (Hepes), pH 7.5). The excess buffer is tapped out onto paper towels. Thirty-five uL of Reaction Buffer are added to each well. Five uL of a 10% dimethylsulfoxide (DMSO) in Reaction Buffer containing varying concentrations of test compound or no compound as a control, is dispensed into the each well. The reaction is initiated by adding 10 uL of 14C-AMG in Reaction Buffer to make a final concentration of 4 uM. The plate is incubated at 37° C. for 125 minutes. The reaction is terminated by aspirating off Reaction Buffer and then washed three times with 200 uL of ice cold Reaction Buffer. Manual aspiration is applied to ensure the complete removal of Reaction Buffer. Ten uL of 0.1 N NaOH is added to each well and then 100 uL of Supermix scintillation cocktail (PerkinElmer) is added. After mixing, the scintillation signal in the plate is counted in a MicroBeta (PerkinElmer). A ten-dose response curve is fitted to an empirical four-parameter model using ActivityBase (ID Business Solution) to determine the inhibitor concentration at half-maximal inhibition (IC50).";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886603";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"6100.0"
"CHEMBL3288745";"";"None";"435.86";"0";"0.02";"BDBM104497";"Cc1ccn2c(=O)n(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)nc2c1";"IC50";"'='";"109.0";"nM";"6.96";"";"222987";"UO_0000065";"15.97";"0.32";"6.94";"5.38";"0";"CHEMBL3705104";"In Vitro Assay: The inhibitory activity of the compounds of this invention against the SGLT-1 or SGLT-2 transporters.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639005";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"109.0"
"CHEMBL590041";"";"None";"491.01";"0";"2.92";"37";"CCCc1ccc(-c2nnc(Cc3cc(C4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)s2)cc1";"IC50";"'='";"24.9";"nM";"7.60";"";"";"UO_0000065";"15.49";"0.31";"4.68";"6.56";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"24.9"
"CHEMBL590296";"";"None";"449.92";"0";"1.36";"53";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nnc(-c4ccccn4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"30.3";"nM";"7.52";"";"";"UO_0000065";"16.71";"0.34";"6.16";"5.84";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"30.3"
"CHEMBL590021";"";"None";"505.02";"1";"3.18";"75";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nnc(-c4cc5ccccc5s4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"44.5";"nM";"7.35";"";"";"UO_0000065";"14.56";"0.30";"4.17";"6.34";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"44.5"
"CHEMBL3703919";"";"None";"452.91";"0";"2.41";"BDBM159527";"CC(F)c1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1";"IC50";"'='";"1.46";"nM";"8.84";"";"302285";"UO_0000065";"19.51";"0.39";"6.43";"8.89";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.46"
"CHEMBL4460379";"";"None";"583.77";"2";"3.46";"16e";"Cc1cc(C)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1C(C)C";"IC50";"'='";"2126.0";"nM";"5.67";"";"";"UO_0000065";"9.72";"0.18";"2.21";"4.07";"0";"CHEMBL4311710";"Inhibition of human SGLT2 expressed in CHOK1 cells assessed as reduction in sodium-dependent glucose uptake after 1 hr in presence of [14C]-methyl-alpha -D-glucopyranoside by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308914";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"2126.0"
"CHEMBL4460788";"";"None";"571.71";"2";"2.55";"28e";"CC(C)c1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"13.51";"0.26";"5.17";"4.83";"0";"CHEMBL4311710";"Inhibition of human SGLT2 expressed in CHOK1 cells assessed as reduction in sodium-dependent glucose uptake after 1 hr in presence of [14C]-methyl-alpha -D-glucopyranoside by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308914";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"19.0"
"CHEMBL4591009";"";"None";"667.84";"2";"2.29";"34e";"COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N3CCNCC3)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"11.63";"0.22";"5.48";"4.83";"0";"CHEMBL4311710";"Inhibition of human SGLT2 expressed in CHOK1 cells assessed as reduction in sodium-dependent glucose uptake after 1 hr in presence of [14C]-methyl-alpha -D-glucopyranoside by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308914";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"17.0"
"CHEMBL4564494";"";"None";"724.94";"2";"2.19";"34l";"COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN3CCNCC3)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"9.24";"0.18";"4.51";"3.88";"0";"CHEMBL4311710";"Inhibition of human SGLT2 expressed in CHOK1 cells assessed as reduction in sodium-dependent glucose uptake after 1 hr in presence of [14C]-methyl-alpha -D-glucopyranoside by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4308914";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"200.0"
"CHEMBL4472047";"";"None";"440.90";"0";"1.96";"31";"COC(=O)c1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1";"IC50";"'='";"51.5";"nM";"7.29";"";"";"UO_0000065";"16.53";"0.34";"5.33";"6.91";"0";"CHEMBL4368019";"Inhibition of human full length SGLT2 expressed in NIH3T3 cells measured after 1 hr in presence of [14C]-methyl-alpha -D-glucopyranoside by scintillation counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364314";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307716";"";"";"";"51.5"
"CHEMBL3703834";"";"None";"424.90";"0";"1.89";"BDBM159437";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)SCO4)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"3.67";"nM";"8.44";"";"302199";"UO_0000065";"19.85";"0.41";"6.55";"8.49";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"3.67"
"CHEMBL3703842";"";"None";"478.54";"0";"2.54";"BDBM159445";"Cc1c(Cc2ccc3c(c2)OCCO3)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1-c1ccccc1";"IC50";"'='";"5.3";"nM";"8.28";"";"302207";"UO_0000065";"17.29";"0.32";"5.74";"7.62";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"5.3"
"CHEMBL3703843";"";"None";"481.34";"0";"1.63";"BDBM159446";"Cc1c(Br)cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCO2";"IC50";"'='";"1.82";"nM";"8.74";"";"302208";"UO_0000065";"18.16";"0.40";"7.11";"8.05";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.82"
"CHEMBL3703845";"";"None";"489.57";"0";"3.04";"BDBM159448";"CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3cccc(C#N)c3)c2C)cc1";"IC50";"'='";"38.9";"nM";"7.41";"";"302210";"UO_0000065";"15.14";"0.28";"4.37";"6.02";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"38.9"
"CHEMBL3703847";"";"None";"470.59";"0";"3.23";"BDBM159450";"CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(-c3cccs3)c2C)cc1";"IC50";"'='";"3.73";"nM";"8.43";"";"302212";"UO_0000065";"17.91";"0.35";"5.20";"8.48";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"3.73"
"CHEMBL3703863";"";"None";"438.90";"0";"2.46";"BDBM159467";"CCOc1ccc(Cc2cc([C@@H]3O[C@H](OC)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2Cl)cc1";"IC50";"'='";"29.1";"nM";"7.54";"";"302229";"UO_0000065";"17.17";"0.34";"5.08";"7.72";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"29.1"
"CHEMBL3703884";"";"None";"450.92";"0";"1.78";"BDBM159489";"COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)CC(C)O3)cc1";"IC50";"'='";"1.02";"nM";"8.99";"";"302250";"UO_0000065";"19.94";"0.40";"7.21";"8.28";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.02"
"CHEMBL3968501";"";"None";"450.92";"0";"1.78";"BDBM159514";"COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)OCCC3)cc1";"IC50";"'='";"2.09";"nM";"8.68";"";"302272";"UO_0000065";"19.25";"0.38";"6.90";"7.99";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"2.09"
