Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL5207521;;;3265.68;;;11;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';6.31;nM;8.2;;;UO_0000065;2.51;;;;0;CHEMBL5130382;Binding affinity to human GLP-1R expressed in CHO cells coexpressing beta-arrestin-2 incubated for 1 hr by time-resolved fluorescence assay;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 1.0 hr;AGONIST;;8.2
CHEMBL5194409;;;3251.66;;;8;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;EC50;'=';0.005012;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL5130383;Agonist activity at human GLP-1R expressed in CHO cells coexpressing beta-arrestin-2 assessed as reduction in cAMP accumulation incubated for 2 hrs under dark condition by LANCE cAMP assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 2.0 hr;AGONIST;;11.3
CHEMBL5175695;;;3281.68;;;4;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;EC50;'=';15.85;nM;7.8;;;UO_0000065;;;;;0;CHEMBL5130385;Agonist activity at human GLP-1R assessed as increase in ERK1/2 phosphorylation at Thr202/Tyr204 residues incubated for 20 mins by AlphaLISA assay;F;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 0.3333 hr;AGONIST;;7.8
CHEMBL5174431;;;3251.66;;;7;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;EC50;'=';79.43;nM;7.1;;;UO_0000065;;;;;0;CHEMBL5130385;Agonist activity at human GLP-1R assessed as increase in ERK1/2 phosphorylation at Thr202/Tyr204 residues incubated for 20 mins by AlphaLISA assay;F;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 0.3333 hr;AGONIST;;7.1
CHEMBL5179993;;;3307.72;;;22;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;EC50;'=';39.81;nM;7.4;;;UO_0000065;;;;;0;CHEMBL5130385;Agonist activity at human GLP-1R assessed as increase in ERK1/2 phosphorylation at Thr202/Tyr204 residues incubated for 20 mins by AlphaLISA assay;F;BAO_0000019;assay format;Homo sapiens;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 0.3333 hr;AGONIST;;7.4
CHEMBL2371793;;;3722.14;;;9;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)C(N)=O)C(C)C;EC50;'=';15.0;nM;7.82;;;UO_0000065;2.1;;;;0;CHEMBL829998;Effective concentration against human GLP1 receptor expressed in CHO cells;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1137923;1;Scientific Literature;Bioorg Med Chem Lett;2004;CHEMBL3308072;;;;15.0
CHEMBL412288;;;3579.93;;;7;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(N)=O)C(C)C;EC50;'=';49.0;nM;7.31;;;UO_0000065;2.04;;;;0;CHEMBL829998;Effective concentration against human GLP1 receptor expressed in CHO cells;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1137923;1;Scientific Literature;Bioorg Med Chem Lett;2004;CHEMBL3308072;;;;49.0
CHEMBL526145;;;3338.78;;;7L, [Lys(Ac)23,Gln27]GLP-1(7-36)-NH2;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(C)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';2.57;nM;8.59;;;UO_0000065;2.57;;;;0;CHEMBL991608;Displacement of [125I]exendin(9-39) from human GLP1R expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1151687;1;Scientific Literature;Bioorg Med Chem;2008;CHEMBL3307715;;;;8.59
CHEMBL525424;;;3421.87;;;2L, [Lys(Ac)14,Gln18]GLP-1(7-36)-NH2;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';230.0;nM;6.64;;;UO_0000065;1.94;;;;0;CHEMBL991608;Displacement of [125I]exendin(9-39) from human GLP1R expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1151687;1;Scientific Literature;Bioorg Med Chem;2008;CHEMBL3307715;;;;230.0
CHEMBL439104;;;3635.06;;;3;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(N)=O)C(C)C;IC50;'=';713.0;nM;6.15;;;UO_0000065;1.69;;;;0;CHEMBL874550;Inhibitory concentration required against human GLP1 receptor expressed in CHO cell membrane homogenates;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1137923;1;Scientific Literature;Bioorg Med Chem Lett;2004;CHEMBL3308072;;;;713.0
CHEMBL410973;;;3593.96;;;5;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(N)=O)C(C)C;EC50;'=';72.0;nM;7.14;;;UO_0000065;1.99;;;;0;CHEMBL829998;Effective concentration against human GLP1 receptor expressed in CHO cells;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1137923;1;Scientific Literature;Bioorg Med Chem Lett;2004;CHEMBL3308072;;;;72.0
CHEMBL412288;;;3579.93;;;7;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(N)=O)C(C)C;IC50;'=';296.0;nM;6.53;;;UO_0000065;1.82;;;;0;CHEMBL874550;Inhibitory concentration required against human GLP1 receptor expressed in CHO cell membrane homogenates;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1137923;1;Scientific Literature;Bioorg Med Chem Lett;2004;CHEMBL3308072;;;;296.0
CHEMBL2371792;;;3722.14;;;8;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)C(N)=O)C(C)C;EC50;'=';24.0;nM;7.62;;;UO_0000065;2.05;;;;0;CHEMBL829998;Effective concentration against human GLP1 receptor expressed in CHO cells;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1137923;1;Scientific Literature;Bioorg Med Chem Lett;2004;CHEMBL3308072;;;;24.0
CHEMBL410972;;;3297.68;;;GLP-1;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;EC50;'=';131.0;nM;6.88;;;UO_0000065;;;;;0;CHEMBL5344106;Partial agonist activity at N-terminal HA-tagged human GLP-1R expressed in HEK293 cells co-expressing Smbit-beta-arrestin 1/2 and GLP-1R-LgBit assessed as beta-arrestin-2 recruitment measured after 5 mins by bioluminescence based NanoBiT assay;F;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5338823;1;Scientific Literature;J Med Chem;2023;;TIME = 0.08333 hr;PARTIAL AGONIST;;131.0
CHEMBL424733;;;3736.25;;;19;CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)CCc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O;EC50;'=';0.687;nM;9.16;;;UO_0000065;2.45;;;;0;CHEMBL677178;Potency measured using recombinant human GLP-1 receptor expressed in Baby Hamster Kidney (BHK)cells;B;BAO_0000219;cell-based format;;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1133591;1;Scientific Literature;J Med Chem;2000;;;;;687.0
CHEMBL438212;;;3736.25;;;23;CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)CCc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(C)C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)O)C(=O)O;EC50;'=';2.36;nM;8.63;;;UO_0000065;2.31;;;;0;CHEMBL677178;Potency measured using recombinant human GLP-1 receptor expressed in Baby Hamster Kidney (BHK)cells;B;BAO_0000219;cell-based format;;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1133591;1;Scientific Literature;J Med Chem;2000;;;;;2360.0
CHEMBL437277;;;3494.92;;;24;CCCCCCCC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)CCc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(C)C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)O;EC50;'=';0.236;nM;9.63;;;UO_0000065;2.75;;;;0;CHEMBL677178;Potency measured using recombinant human GLP-1 receptor expressed in Baby Hamster Kidney (BHK)cells;B;BAO_0000219;cell-based format;;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1133591;1;Scientific Literature;J Med Chem;2000;;;;;236.0
